,venue,locality,postal_code,street,country,latitude,longitude,venue_website,manual_input
/venues/3130619,Messe Basel Hall,Basel,,,Switzerland,47.5596,7.58858,,
/venues/3639239,Veranda Pelicanò,Basel,,,Switzerland,47.5596,7.58858,,
/venues/3612019,Mitten in der Woche,Basel,,,Switzerland,47.5596,7.58858,,
/venues/3731204,The Looking Glass,Basel,,,Switzerland,47.5596,7.58858,,
/venues/3518864,Atelier Alemannengasse 44,Basel,,,Switzerland,47.5596,7.58858,,
/venues/3645229,Stone Room House Concerts,Basel,,,Switzerland,47.5596,7.58858,,
/venues/3639229,Veranda Pellicanò,Basel,,,Switzerland,47.5596,7.58858,,
/venues/3467544,Derrière La Gare Sbb,Basel,,,Switzerland,47.5596,7.58858,,
/venues/3739739,Baltazar Bar,Basel,,,Switzerland,47.5596,7.58858,,
/venues/3626369,Restaurant Sonne,Basel,,,Switzerland,47.5596,7.58858,,
/venues/3108539,Jazzcampus Basel,Basel,4058,Utengasse 15,Switzerland,47.56018,7.59322,,X
/venues/4402017,Jazz Campus Club,Basel,4058,Utengasse 15,Switzerland,47.56018,7.59322,,/venues/3108539
/venues/3133229,8 Bar,Basel,4058,Rheingasse 8,Switzerland,47.56036,7.59149,http://www.8-bar.eu/,
/venues/4016489,Look Inn bar & club,Basel,4058,8 Rhingasse,Switzerland,47.56036,7.59149,https://www.facebook.com/pg/lookinnbar/posts/,
/venues/3057249,Hotel Les Trois Rois - Salle Belle Epoque,Basel,4051,Blumenrain 8,Switzerland,47.56044,7.58767,,/venues/2761958
/venues/2761958,Hotel Drei Könige,Basel,4001,Blumenrain 8,Switzerland,47.56044,7.58767,,X
/venues/1986144,Grenzwert,Basel,,Rheingasse 3,Switzerland,47.56075,7.59146,,X
/venues/2283264,Grenzwert Bar,Basel,,Rheingasse 3,Switzerland,47.56075,7.59146,,/venues/1986144
/venues/83369,Eisenwerk,Winterthur,8500,Industriestrasse 23,Switzerland,47.56107,8.89393,http://www.eisenwerk.ch/eisenwerk/kultur/jazznow/,X
/venues/4233249,Eisenwerk Saal,Winterthur,8500,Industriestrasse 23,Switzerland,47.56107,8.89393,,/venues/83369
/venues/4033899,Genossenschaft Eisenwerk,Winterthur,8500,Industriestr. 23,Switzerland,47.56107,8.89393,,/venues/83369
/venues/2732368,Saal San Francisco Congress Center Basel,Basel,4058,Messeplatz 21,Switzerland,47.56274,7.59939,,
/venues/3366019,Congress Center - Eventhalle,Basel,4005,Messeplatz 21,Switzerland,47.56274,7.59939,,
/venues/2939923,"Romanshorn, Sommernachtsfest",St. Gallen,,,Switzerland,47.56373,9.37015,,
/venues/2996908,Raiffeisenbühne - Gelände Alter Fährehafen,St. Gallen,8590,,Switzerland,47.56373,9.37015,,
/venues/52979,Messe Basel,Basel,4058,Messeplatz,Switzerland,47.56378,7.60079,,X
/venues/2780428,Messe Eventhalle,Basel,4058,Messeplatz,Switzerland,47.56378,7.60079,,/venues/52979
/venues/2380664,Event Halle Basel,Basel,4058,Messeplatz,Switzerland,47.56378,7.60079,,/venues/52979
/venues/34315,Avo Session,Basel,4058 Bas,Messeplatz,Switzerland,47.56378,7.60079,http://www.avo.ch,
/venues/2433674,Event Halle,Basel,4058,Messeplatz,Switzerland,47.56378,7.60079,,/venues/52979
/venues/3652789,Messe Event Halle,Basel,4058,Messeplatz,Switzerland,47.56378,7.60079,,/venues/52979
/venues/1160906,Winterzauber,Basel,,Messeplatz,Switzerland,47.56378,7.60079,,
/venues/4364754,Messeplatz,Basel,4058,Messeplatz,Switzerland,47.56378,7.60079,,/venues/52979
/venues/3184189,"Swissbau, MCH",Basel,,Messeplatz,Switzerland,47.56378,7.60079,http://swissbau.ch,
/venues/3089844,"Messe Basel, Grosser Festsaal",Basel,4021,Messeplatz,Switzerland,47.56378,7.60079,,/venues/52979
/venues/69494,Reithalle,Basel,4057,"Klybeckstrasse, 1b",Switzerland,47.56381,7.59113,,/venues/814881
/venues/1625668,Kultur Parterre,Basel,CH-4057,Klybeckstr. 1b,Switzerland,47.56381,7.59113,http://www.parterre.net/,/venues/4126719
/venues/4126719,Parterre One,Basel,4057,Klybeckstrasse 1b,Switzerland,47.56381,7.59113,http://www.parterre-one.ch,X
/venues/4388987,Reithalle & Rossstall I,Basel,4058,Klybeckstrasse 1b,Switzerland,47.56381,7.59113,,/venues/814881
/venues/3155789,Parterre One Kultur,Basel,4058,Klybeckstrasse 1,Switzerland,47.56381,7.59129,,/venues/4126719
/venues/1487513,Parterre Eg Lounge,Basel,4000,Klybeckstrasse 1,Switzerland,47.56381,7.59129,,/venues/4126719
/venues/2186789,Reithalle & Rossställe,Basel,4058,Klybeckstrasse 1b,Switzerland,47.56381,7.59129,,/venues/814881
/venues/2760658,Kaserne (rossstall 1 & 2) + Reithalle,Basel,4057,Klybeckstr. 1b,Switzerland,47.56384,7.59128,,/venues/814881
/venues/2787218,Kaserne Basel - Reithalle,Basel,4057,Klybeckstrasse 1B,Switzerland,47.56384,7.59128,,/venues/814881
/venues/2621578,Open Air Basel,Basel,,"Klybeckstrasse 1b, 4057",Switzerland,47.56384,7.59128,http://www.openairbs.ch/,
/venues/2836478,Kaserne (rossstall 1),Basel,4057,Klybeckstrasse 1b,Switzerland,47.56384,7.59128,,/venues/814881
/venues/3172314,Musical-hall Basel,Basel,4058,,Switzerland,47.5656,7.61177,,
/venues/2831723,Pumpwerk,Basel,4058,,Switzerland,47.5656,7.61177,,
/venues/2425829,Cafe Salon,Basel,,Sperrstrasse 94,Switzerland,47.56565,7.59646,,/venues/2263329
/venues/3380419,Nebel,Basel,4057,Sperrstrasse 94,Switzerland,47.56565,7.59646,http://nebel.cloud,
/venues/2263329,Cafébar Salon,Basel,,Sperrstrasse 94,Switzerland,47.56565,7.59646,http://cafesalon.ch/basel/index.html,X
/venues/3877199,Festwiese Am See,St. Gallen,8590,,Switzerland,47.56571,9.3772,,
/venues/3949324,Alte Kirche,St. Gallen,8590,,Switzerland,47.56571,9.3772,http://kirchen-online.org/kirchen--kapellen-rund-um-den-bodensee-d-a-ch/romanshorn---alte-kirche.php,
/venues/3615854,Loewen Arena,St. Gallen,,,Switzerland,47.56571,9.3772,,
/venues/3317094,Alter Fährplatz,St. Gallen,8590,,Switzerland,47.56571,9.3772,,
/venues/4084374,Alpenblick,Basel,,Klybeckstrasse 29,Switzerland,47.56593,7.59093,,
/venues/3003324,Dock,Basel,,Klybeckstrasse 29,Switzerland,47.56593,7.59093,http://www.dock-basel.ch,
/venues/4365236,ROUINE,Basel,4057,Feldbergstrasse 71,Switzerland,47.56667,7.59242,https://www.rouine.ch/,
/venues/3481634,Terror Samba,Basel,4057,Feldbergstrasse 71,Switzerland,47.56667,7.59242,,
/venues/59804,"Gare du Nord, Bahnhof für Neue Musik",Basel,4058,Schwarzwaldallee 200,Switzerland,47.56739,7.60714,,/venues/2088739
/venues/2088739,Gare Du Nord - Theatersaal,Basel,4058,Schwarzwaldallee 200,Switzerland,47.56739,7.60714,,X
/venues/96548,Parterre One Music,Basel,4057,Klybeckstr. 1b,Switzerland,47.56744,7.59755,,/venues/4126719
/venues/2592758,Archiv,Basel,,,Switzerland,47.56744,7.59755,,
/venues/2814158,Ladybar,Basel,,,Switzerland,47.56744,7.59755,,
/venues/2575463,Singerhaus,Basel,,,Switzerland,47.56744,7.59755,http://www.singerhaus.ch/,
/venues/2644738,Art Basel,Basel,,,Switzerland,47.56744,7.59755,https://www.artbasel.com/en/Basel,
/venues/3024114,Comedy Club Balz,Basel,,,Switzerland,47.56744,7.59755,,
/venues/2992588,Landestelle,Basel,,,Switzerland,47.56744,7.59755,,
/venues/3083204,Silofest,Basel,,,Switzerland,47.56744,7.59755,http://www.erlenmatt-ost.ch/Erlenmatt-Ost/Silofest.html,
/venues/2953823,Imfluss Festival,Basel,,,Switzerland,47.56744,7.59755,,
/venues/2702943,Offbar,Basel,,,Switzerland,47.56744,7.59755,,
/venues/2891333,Kulturvilla,Basel,,,Switzerland,47.56744,7.59755,,
/venues/2640578,Fame Club,Basel,,,Switzerland,47.56744,7.59755,,
/venues/2610448,Basel City Studios,Basel,,,Switzerland,47.56744,7.59755,,
/venues/2650938,Gallery Art & Context,Basel,,,Switzerland,47.56744,7.59755,,
/venues/2854768,From The Amber Room,Basel,,,Switzerland,47.56744,7.59755,,
/venues/4228794,Rathaus Weinfelden,Weinfelden,8570 Weinfelden,Rathausstrasse 2,Switzerland,47.56861,9.10961,,
/venues/1636388,Rathaussaal Weinfelden,Weinfelden,8570,Rathausstrasse 2,Switzerland,47.56861,9.10961,,
/venues/2978988,"Konzertsaal, Union",Basel,4057,Klybeckstrasse 95,Switzerland,47.56891,7.59018,,/venues/3157199
/venues/3157199,Union,Basel,4057,Klybeckstraße 95,Switzerland,47.56891,7.59018,,X
/venues/2345409,Union Restaurant,Basel,4057,Klybeckstrasse 95,Switzerland,47.56891,7.59018,http://union-restaurant.com/,/venues/3157199
/venues/2597853,Union Kultur- Und Begegnungszentrum,Basel,4057,Klybeckstrasse 95,Switzerland,47.56891,7.59018,,/venues/3157199
/venues/1749958,Off Bar,Basel,4057,Offenburgerstrasse 59,Switzerland,47.56938,7.58999,,/venues/1378336
/venues/1378336,Off,Basel,,Offenburgerstrasse 59,Switzerland,47.56938,7.58999,,X
/venues/3084699,Rhypark,Basel,4056,Mühlhauserstrasse 17,Switzerland,47.56989,7.58305,,X
/venues/1218421,Saalbau Rhypark,Basel,4056,Mülhauserstrasse 17,Switzerland,47.56989,7.58305,,/venues/3084699
/venues/1049506,Rhyparkhalle,Basel,4056,Mülhauserstrasse 17,Switzerland,47.56989,7.58305,,/venues/3119174
/venues/3119174,Rhypark Halle,Basel,4056,Mülhauserstrasse 17,Switzerland,47.56989,7.58305,,X
/venues/593641,Rhypark - Voltahalle,Basel,,17 Muhlhausstrasse,Switzerland,47.56989,7.58305,,/venues/3119174
/venues/3480039,Freizeitzentrum Landauer,Basel,4125,Bluttrainweg 12,Switzerland,47.57001,7.63603,,
/venues/4390933,Kulturtreppe,Basel,4215,Bluttrainweg 12,Switzerland,47.57001,7.63603,https://www.kulturbuero-riehen.ch/Kulturtreppe,
/venues/3234314,Stellwerk Basel,Basel,,Vogesenplatz 1,Switzerland,47.57032,7.57263,,
/venues/2574389,Buffet,Basel,4056,Vogesenplatz 1,Switzerland,47.57032,7.57263,,
/venues/934791,Nordstern,Basel,4056,"Voltastrasse, 30",Switzerland,47.57106,7.58002,,
/venues/3758964,Volta Bräu,Basel,4056,Voltastrasse 30,Switzerland,47.57106,7.58002,https://www.voltabraeu.ch/,
/venues/938331,Borderline Club,Basel,4056,Hagenaustrasse 29,Switzerland,47.57402,7.56876,,X
/venues/1781228,Borderline 2.0,Basel,4056,Hagenaustrasse 29,Switzerland,47.57402,7.56876,,/venues/938331
/venues/509511,Grand Casino,Basel,4005,Flughafenstrasse 225,Switzerland,47.57421,7.56311,,X
/venues/1683403,Metro Club by Grand Casino,Basel,4012,Flughafenstrasse 225,Switzerland,47.57421,7.56311,,/venues/509511
/venues/794141,The Flower - Grand Casino Basel,Basel,4056,Flughafenstrasse 225,Switzerland,47.57421,7.56311,,/venues/509511
/venues/1924419,Basel Casino,Basel,,Flughafenstrasse 225,Switzerland,47.57421,7.56311,,/venues/509511
/venues/1416133,The Flower,Basel,4056,Flughafenstrasse 225,Switzerland,47.57421,7.56311,,
/venues/418596,Wenkenpark,Basel,4125,"Bettingerstrasse, 121",Switzerland,47.57496,7.65291,,X
/venues/2764448,Villa Wenkenhof,Basel,4125,Bettingerstrasse 121,Switzerland,47.57496,7.65291,,/venues/418596
/venues/2435949,Atelier Genossenschaft Grenze,Basel,4056,Elsässerstrasse 248,Switzerland,47.57641,7.57313,,
/venues/2338184,ELSÄSSERSTRASSE 248,Basel,,ELSÄSSERSTRASSE 248,Switzerland,47.57641,7.57313,,
/venues/2636388,Sommer Residenz,Basel,,Uferstrasse 40,Switzerland,47.5766,7.58679,http://www.sommerresidenz.ch/,
/venues/3108104,Hafenpavillon,Basel,4057,Uferstrasse 40,Switzerland,47.5766,7.58679,,
/venues/3879939,Hafechäs,Basel,4057,Uferstrasse 40,Switzerland,47.5766,7.58679,http://www.xn--hafechs-bxa.ch/,
/venues/4284259,Hafenscharte,Basel,4057,Uferstrasse 40,Switzerland,47.5778,7.58682,,
/venues/4420302,Gannet,Basel,4057,Uferstrasse 40,Switzerland,47.5778,7.58682,,
/venues/3536594,Marina,Basel,4057,Uferstrasse 80,Switzerland,47.58033,7.58647,,
/venues/3535974,L'Unique Foodtruck,Basel,,Uferstrasse 80,Switzerland,47.58033,7.58647,https://www.facebook.com/LUNIQUE-FOOD-TRUCK-1730610810512725/,
/venues/71667,Das Schiff,Basel,4057,Westquaistrasse 19,Switzerland,47.58373,7.58677,,X
/venues/1417803,Das Schiff & Borderline Club,Basel,4057,Westquaistrasse 19,Switzerland,47.58373,7.58677,,/venues/71667
/venues/1960029,Das Schiff & Club Borderline & Club Cirquit,Basel,4057,Westquaistrasse 19,Switzerland,47.58373,7.58677,,/venues/71667
/venues/3344549,Hill Chill Festival,Basel,,,Switzerland,47.58483,7.64991,http://www.hillchill.ch/,
/venues/3722799,Kornfeldkirche,Basel,,,Switzerland,47.58483,7.64991,https://www.erk-bs.ch/kg/riehen-bettingen/kornfeld-andreas,
/venues/4418301,Hotel Golf Panorama,Kreuzlingen,8564,Golfpanorama 6 Wäldi,Switzerland,47.62174,9.05828,http://www.golfpanorama.ch,X
/venues/4418309,Hotel Golf Panorama,Kreuzlingen,8564,Golfpanorama 6,Switzerland,47.62174,9.05828,http://www.golfpanorama.ch,/venues/4418301
/venues/3170229,Out Of Bounds,Kreuzlingen,,,Switzerland,47.64474,9.17079,http://www.outofbounds.eu/,
/venues/3599909,"VW-Luftgekühlten-Treffen, Altnau TG",Kreuzlingen,,,Switzerland,47.64474,9.17079,http://www.vw-bustreffen.ch/,
/venues/3321219,Hafenareal,Kreuzlingen,8280,,Switzerland,47.64474,9.17079,,
/venues/1949009,Herrenacker,Schaffhausen,8200,Herrenacker,Switzerland,47.69567,8.63352,,X
/venues/2225504,Altstadt Schaffhausen,Schaffhausen,8200,Herrenacker,Switzerland,47.69567,8.63352,,/venues/1949009
/venues/1292431,Festivalgelande Herrenacker,Schaffhausen,8200,Herrenacker,Switzerland,47.69567,8.63352,,/venues/1949009
/venues/3599914,Stars In Town,Schaffhausen,,,Switzerland,47.69589,8.63805,http://www.starsintown.ch/,
/venues/3650009,Kultur im Kammgarn (KiK),Schaffhausen,,,Switzerland,47.69589,8.63805,,
/venues/3170984,Schaffhauser Jazzfestival,Schaffhausen,,,Switzerland,47.69589,8.63805,http://www.jazzfestival.ch,
/venues/3707799,Pfarreizentrum St.Maria,Schaffhausen,,,Switzerland,47.69589,8.63805,,
/venues/3532824,Haberhaus Bühne,Schaffhausen,,,Switzerland,47.69589,8.63805,,
/venues/3656984,SVC Schaffhausen,Schaffhausen,,,Switzerland,47.69589,8.63805,,
/venues/2286379,Kammgarn/haberhaus/taptab,Schaffhausen,8200,,Switzerland,47.71142,8.62654,,
/venues/3555684,Mosergarten,Schaffhausen,8200,,Switzerland,47.71142,8.62654,,
