genre_id,genre_name,parent_genre_id,parent_genre_name,everynoise_id,discogs_genre_name,discogs_style_name
Q3328710,music of Lebanon,Q1503406,music of the Middle East,,,
Q6942147,music of Lesotho,Q369820,music of Africa,,,
Q6942148,music of Liberia,Q6942329,music of West Africa,,,
Q6942151,music of Libya,Q369820,music of Africa,,,
Q4306575,music of Liechtenstein,Q106507873,music of Western Europe,,,
Q3328706,music of Limousin,Q672134,music of France,,,
Q3328706,music of Limousin,Q2956178,French folk music,,,
Q5766537,music of Lithuania,Q3328676,music of Europe,,,
Q2078706,music of Luxembourg,Q106507873,music of Western Europe,,,
Q1091536,music of Madagascar,Q369820,music of Africa,,,
Q6942167,music of Malawi,Q369820,music of Africa,,,
Q3328715,music of Malaysia,Q10838732,music of Southeast Asia,,,
Q10334890,music of Mali,Q6942329,music of West Africa,,,
Q6942168,music of Malta,Q106508039,music of Southern Europe,,,
Q4119678,music of Mauritania,Q6942329,music of West Africa,musiquemauritanienne,,
Q6593123,music of Mauritius,Q369820,music of Africa,,,
Q6942176,music of Melanesia,Q107033785,music of the Pacific Islands,,,
Q6942177,music of Melbourne,Q3114644,music of Australia,,,
Q6942178,music of Mesopotamia,Q18846,ancient music,,,
Q3397325,music of Mexico,Q727781,music of Latin America,,,
Q106506830,music of Micronesia,Q107033785,music of the Pacific Islands,,,
Q2000397,music of Moldova,Q3328676,music of Europe,,,
Q6942193,music of Monaco,Q106507873,music of Western Europe,,,
Q3328727,music of Mongolia,Q106586251,music of East Asia,,,
Q3328730,music of Montenegro,Q3211884,music of the Balkans,,,
Q2346484,music of Morocco,Q11400811,music of North Africa,,,
Q2294872,music of Mozambique,Q369820,music of Africa,musicamocambicana,,
Q3328602,music of Myanmar,Q10838732,music of Southeast Asia,,,
Q608490,music of Namibia,Q98528232,music of Southern Africa,,,
Q3328735,music of Nepal,Q98528267,music of South Asia,,,
Q6942216,music of New Zealand,Q3328728,music of Oceania,,,
Q6942217,music of Nicaragua,Q727781,music of Latin America,,,
Q6942217,music of Nicaragua,Q5060331,Central American music,,,
Q6942229,music of Niger,Q6942329,music of West Africa,,,
Q2738838,music of Nigeria,Q6942329,music of West Africa,,,
Q11400811,music of North Africa,Q369820,music of Africa,,,
Q107718737,music of North America,Q3328669,music of the Americas,,,
Q4306573,music of North Korea,Q716060,music of Korea,,,
Q4306573,music of North Korea,Q106586251,music of East Asia,,,
Q3328714,music of North Macedonia,Q3211884,music of the Balkans,,,
Q106595599,music of Northeast Africa,Q369820,music of Africa,,,
Q4306578,music of Northern Cyprus,Q106508039,music of Southern Europe,,,
Q833189,music of Norway,Q26302245,music of the Nordic countries,,,
Q3328732,music of Occitania,Q672134,music of France,musicaoccitana,,occitan
Q3328732,music of Occitania,Q964987,music of Spain,musicaoccitana,,occitan
Q3328728,music of Oceania,Q205049,world music,,,
Q3328734,music of Oman,Q525073,music of Asia,,,
Q3328740,music of Pakistan,Q98528267,music of South Asia,,,
Q3328739,music of Palestine,Q1503406,music of the Middle East,,,
Q6942240,music of Panama,Q727781,music of Latin America,,,
Q6942240,music of Panama,Q5060331,Central American music,,,
Q6942239,music of Papua New Guinea,Q6942176,music of Melanesia,,,
Q4381192,music of Paraguay,Q727781,music of Latin America,,,
Q4381192,music of Paraguay,Q5645984,music of South America,,,
Q3085344,music of Peru,Q727781,music of Latin America,,,
Q3085344,music of Peru,Q5645984,music of South America,,,
Q473602,music of Poland,Q106507381,music of Central Europe,,,
Q3328745,music of Polynesia,Q107033785,music of the Pacific Islands,,,
Q2579987,music of Portugal,Q3328676,music of Europe,,,
Q10451148,music of Prince Qin Breaking up the Enemy's Front,,,,,
Q106547555,music of Provence,Q672134,music of France,,,
Q427183,music of Puerto Rico,Q727781,music of Latin America,,,
Q427183,music of Puerto Rico,Q108151792,music of the Greater Antilles,,,
Q935086,music of Qatar,Q525073,music of Asia,,,
Q3328757,music of Réunion,Q106586248,music of East Africa,,,
Q852210,music of Romania,Q3211884,music of the Balkans,,,
Q852210,music of Romania,Q106507381,music of Central Europe,,,
Q2498201,music of Russia,Q525073,music of Asia,,,
Q2498201,music of Russia,Q3328676,music of Europe,,,
Q3868596,music of Rwanda,Q369820,music of Africa,,,
Q16191837,music of Samoa,Q3328745,music of Polynesia,,,
Q6942260,music of San Marino,Q106508039,music of Southern Europe,,,
Q4864776,music of São Tomé and Príncipe,Q369820,music of Africa,,,
Q6942263,music of Sardinia,Q3679098,music of Italy,musicasarda,,
Q6942262,music of Saskatchewan,Q6942037,music of Canada,,,
Q3328758,music of Saudi Arabia,Q1503406,music of the Middle East,,,
Q1048469,music of Scotland,Q268673,music of the United Kingdom,,,
Q3328770,music of Senegal,Q6942329,music of West Africa,,,
Q2363645,music of Serbia,Q3211884,music of the Balkans,,,
Q2363645,music of Serbia,Q106507381,music of Central Europe,,,
Q6942267,music of Seychelles,Q369820,music of Africa,,,
Q6942271,music of Sierra Leone,Q6942329,music of West Africa,,,
Q6942275,music of Singapore,Q10838732,music of Southeast Asia,,,
Q2381945,music of Slovakia,Q106507381,music of Central Europe,,,
Q3328766,music of Slovenia,Q3211884,music of the Balkans,,,
Q3328766,music of Slovenia,Q106507381,music of Central Europe,,,
Q6942277,music of Somalia,Q369820,music of Africa,,,
Q4794612,music of South Africa,Q369820,music of Africa,,,
Q5645984,music of South America,Q3328669,music of the Americas,,,
Q98528267,music of South Asia,Q525073,music of Asia,,,
Q6942280,music of South Korea,Q716060,music of Korea,,,
Q6942280,music of South Korea,Q106586251,music of East Asia,,,
Q10838732,music of Southeast Asia,Q525073,music of Asia,,,
Q98528232,music of Southern Africa,Q369820,music of Africa,,,
Q106508039,music of Southern Europe,Q3328676,music of Europe,,,
Q964987,music of Spain,Q3328676,music of Europe,,,
Q964987,music of Spain,Q18345375,Latin music,,,
Q3328768,music of Sri Lanka,Q98528267,music of South Asia,,,
Q4117103,music of Sudan,Q369820,music of Africa,,,
Q6942295,music of Suriname,Q5645984,music of South America,,,
Q846784,music of Sweden,Q26302245,music of the Nordic countries,,,
Q2082510,music of Switzerland,Q106507873,music of Western Europe,,,
Q2562237,music of Syria,Q1503406,music of the Middle East,,,
Q956925,music of Taiwan,Q106586251,music of East Asia,,,thai+classical
Q3328772,music of Tajikistan,Q6942044,music of Central Asia,,,
Q3868600,music of Tanzania,Q369820,music of Africa,,,
Q19729536,music of Tegal,Q1210921,music of Indonesia,,,
Q19729536,music of Tegal,Q98528198,South Asian folk music,,,
Q867306,music of Thailand,Q10838732,music of Southeast Asia,,,
Q6942343,music of the African diaspora,Q205049,world music,,,
Q3328669,music of the Americas,Q205049,world music,,,
Q3211884,music of the Balkans,Q3328676,music of Europe,,,
Q21971297,music of the British Isles,Q3328676,music of Europe,,,
Q3394906,music of the Caribbean,Q3328669,music of the Americas,,,
Q106506985,music of the Caucasus,Q525073,music of Asia,kavkaz,,
Q106506985,music of the Caucasus,Q3328676,music of Europe,kavkaz,,
Q6942356,music of the Central African Republic,Q106588687,music of Central Africa,,,
Q6942358,music of the Comoros,Q98528232,music of Southern Africa,musiquecomorienne,,
Q2981079,music of the Czech Republic,Q106507381,music of Central Europe,,,
Q1955040,music of the Democratic Republic of the Congo,Q106588687,music of Central Africa,,,
Q6942370,music of the Dominican Republic,Q727781,music of Latin America,,,
Q6942370,music of the Dominican Republic,Q108151792,music of the Greater Antilles,,,
Q1955000,music of the Gambia,Q6942329,music of West Africa,,,
Q6942377,music of the Maldives,Q98528267,music of South Asia,,,
Q1503406,music of the Middle East,Q525073,music of Asia,,,
Q377185,music of the Netherlands,Q106507873,music of Western Europe,,,
Q26302245,music of the Nordic countries,Q3328676,music of Europe,,,nordic
Q107033785,music of the Pacific Islands,Q3328728,music of Oceania,,,pacific
Q3328743,music of the Philippines,Q10838732,music of Southeast Asia,,,
Q3328656,music of the Republic of the Congo,Q106588687,music of Central Africa,,,
Q6036463,music of the Sea Islands,Q2267955,music of the United States,,,
Q130572,music of the Soviet Union,Q525073,music of Asia,,,
Q130572,music of the Soviet Union,Q3328676,music of Europe,,,
Q2916253,music of the Trecento,Q163775,medieval music,trecento,,
Q2916253,music of the Trecento,Q3679098,music of Italy,trecento,,
Q6942404,music of the United Arab Emirates,Q1503406,music of the Middle East,,,
Q268673,music of the United Kingdom,Q106507873,music of Western Europe,,,
Q2267955,music of the United States,Q107718737,music of North America,,,
Q2132478,music of Thrace,Q1003981,music of Bulgaria,,,
Q2132478,music of Thrace,Q1074080,music of Turkey,,,
Q2132478,music of Thrace,Q1465419,music of Greece,,,
Q1585558,music of Tibet,Q277393,music of China,,,
Q17069284,music of Togo,Q6942329,music of West Africa,,,
Q6942301,music of Tonga,Q3328745,music of Polynesia,,,
Q936552,music of Tunisia,Q11400811,music of North Africa,,,
Q1074080,music of Turkey,Q525073,music of Asia,,,
Q1074080,music of Turkey,Q3211884,music of the Balkans,,,
Q3328789,music of Turkmenistan,Q6942044,music of Central Asia,,,
Q3868597,music of Uganda,Q106586248,music of East Africa,,,
Q155858,music of Ukraine,Q3328676,music of Europe,,,
Q23965,music of Uruguay,Q727781,music of Latin America,,,
Q23965,music of Uruguay,Q5645984,music of South America,,,
Q3328738,music of Uzbekistan,Q6942044,music of Central Asia,,,
Q6942315,music of Valencia,Q964987,music of Spain,musicavalenciana,,
Q16961740,music of Vatican City,Q106508039,music of Southern Europe,,,
Q2486179,music of Venezuela,Q727781,music of Latin America,,,
Q2486179,music of Venezuela,Q5645984,music of South America,,,
Q1156957,music of Vietnam,Q10838732,music of Southeast Asia,,,
Q6942329,music of West Africa,Q369820,music of Africa,,,
Q106507873,music of Western Europe,Q3328676,music of Europe,,,
Q3328786,music of Yemen,Q1503406,music of the Middle East,,,
Q1522794,music of Yugoslavia,Q3328676,music of Europe,,,
Q1666311,music of Zambia,Q98528232,music of Southern Africa,,,
Q3868605,music of Zimbabwe,Q98528232,music of Southern Africa,,,
Q96394452,music theatre,,,,,
Q6036438,música cañonera,,,,,
Q85787413,música cebolla,,,,,
Q6950428,música criolla,Q3085344,music of Peru,musicacriolla,,música+criolla
Q6950428,música criolla,Q98528197,Hispanic American folk music,musicacriolla,,música+criolla
Q59389199,música divertida,,,,,
Q48855636,música gaúcha,,,,,
Q97326344,musica leggera,Q373342,popular music,,,
Q6036566,música planeca,,,,,
Q1046768,música popular brasileira,Q899215,music of Brazil,mpb,,mpb
Q6036579,música surera,Q235858,traditional folk music,,,
Q6036579,música surera,Q645992,music of Argentina,,,
Q2743,musical,Q25379,play,,,musical
Q2743,musical,Q1370345,musical theater,,,musical
Q2743,musical,Q2431196,audiovisual work,,,musical
Q2743,musical,Q7777494,theatre music,,,musical
Q2743,musical,Q43099500,performing arts production,,,musical
Q2743,musical,Q58483083,dramatico-musical work,,,musical
Q2426218,musical modernism,,,,,modern
Q3337088,musical naturalism,Q55995,Naturalism,,,
Q1954953,musical play,Q2743,musical,,,
Q1467193,musical poem,Q207628,musical composition,,,
Q1370345,musical theater,Q11635,theatre,,,
Q823560,musique concrète,Q1326777,electroacoustic music,musiqueconcrete,,musique+concrète
Q823560,musique concrète,Q5969884,tape music,musiqueconcrete,,musique+concrète
Q752047,Musique mesurée,,,,,
Q3868755,Mutu,Q1519864,sung poetry,,,
Q25091767,mutuashi,,,,,
Q1956166,Muwashshah,,,,,
Q98528195,muzică lăutărească,Q6966089,Balkan folk music,,,
Q98528195,muzică lăutărească,Q12736123,Romanian folk music,,,
Q12736122,muzica ușoară românească,Q848399,easy listening,muzicausoara,,
Q12736122,muzica ușoară românească,Q852210,music of Romania,muzicausoara,,
Q3868787,muziki wa dansi,Q1752683,soukous,,,
Q6956465,Na mele paleoleo,Q11401,hip hop music,,,
Q6956465,Na mele paleoleo,Q1071834,music of Hawaii,,,
Q6956569,Naamyam,Q51446080,Chinese traditional music,,,
Q3334664,Naattupurapaattu,,,,,
Q10335288,nacional-canconetismo,Q848399,easy listening,,,
Q3080963,Nagauta,Q257533,music of Japan,,,
Q2580279,Nagoya kei,Q131425,visual kei,,,
Q710425,Nakasi,,,,,
Q1817297,Nangma,,,,,
Q700805,Nanguan,Q106634987,Chinese classical music,,,
Q10428865,Nanjing baiju,,,,,
Q717846,Nanxi,Q737994,Chinese opera,,,
Q221934,Narcocorrido,Q869210,corrido,,,
Q10750971,nardcore,Q10922,hardcore punk,,,
Q783874,nasheed,Q685884,vocal music,nasheed,,
Q783874,nasheed,Q1482325,Islamic music,nasheed,,
Q783874,nasheed,Q685884,vocal music,nasyid,,
Q783874,nasheed,Q1482325,Islamic music,nasyid,,
Q1751782,Nashville sound,Q2280497,country pop,nashvillesound,,
Q10811025,national anthem music,Q484692,hymn,,,
Q10811025,national anthem music,Q1128637,national symbol,,,
Q533914,National Socialist black metal,Q132438,black metal,,,
Q6979961,Native American hip hop,Q11401,hip hop music,nativeamericanhiphop,,
Q6979961,Native American hip hop,Q2662072,indigenous music of North America,nativeamericanhiphop,,
Q53677895,Navarese jota,Q201022,folk dance,,,
Q53677895,Navarese jota,Q252626,jota,,,
Q3337361,Nayda,,,,,
Q602498,Nazi punk,,,,,
Q3337494,Ndombolo,,,,,
Q2639210,Nederbeat,,,,,
Q1936659,Nederpop,Q37073,pop music,nederpop,,
Q1936659,Nederpop,Q377185,music of the Netherlands,nederpop,,
Q9049284,nenia,Q3246270,dirge,,,
Q11325235,neo acoustic,Q3071,punk rock,,,
Q10597524,neo music,,,,,
Q268253,neo soul,Q131272,soul music,neosoul,,neo+soul
Q2460288,neo trance,Q170435,trance,,,neo+trance
Q12881663,Neo-Balkan music,,,,,
Q14546558,neo-bop jazz,,,,,
Q90730712,neo-classic music,,,,,
Q725011,neo-classical metal,Q38848,heavy metal,neoclassicalmetal,,
Q3874645,neo-glam,Q189045,Britpop,,,
Q108556053,Neo-Medieval folk,Q446241,neo-Medieval music,,,
Q108556053,Neo-Medieval folk,Q98528192,European folk music,,,
Q446241,neo-Medieval music,,,,,
Q1051843,neo-progressive rock,Q49451,progressive rock,neoprogressive,,
Q703778,neo-psychedelia,Q206159,psychedelic rock,,,
Q65943390,neo-rockabilly,Q203720,rockabilly,neorockabilly,,
Q3347093,Néo-trad,Q6942037,music of Canada,,,
Q107194832,neo-traditionalist country,Q98528145,contemporary country,,,
Q899116,neoclassical dark wave,Q3840596,dark wave,neoclassicaldarkwave,,neo-classical
Q106576145,neoclassical music,Q9730,Western classical music,neoclassicism,,
Q613874,neoclassical new-age music,Q213121,new age music,,,
Q775614,neofolk,Q43343,folk music,neofolk,,neofolk
Q6040713,Neofolklore,,,,,
Q6993291,Neomelodic music,,,,,
Q25099691,neon pop-punk,,,neonpoppunk,,
Q65047322,neopagan music,,,,,
Q96395212,Neoperreo,Q202930,reggaeton,,,
Q105697818,neoromantic music,Q9730,Western classical music,,,neo-romantic
Q16979361,neotango,Q14390274,tango music,neotango,,
Q458480,neotraditional country,,,neotraditionalcountry,,
Q6994496,Nepalese hip hop,Q11401,hip hop music,,,
Q6994496,Nepalese hip hop,Q3328735,music of Nepal,,,
Q3437868,Nepalese rock,Q11399,rock music,,,
Q3437868,Nepalese rock,Q3328735,music of Nepal,,,
Q19678100,nerd music,,,,,
Q19832746,nerd punk,Q3071,punk rock,,,
Q19832746,nerd punk,Q2324411,geek rock,,,
Q19672555,nerd-folk,Q43343,folk music,geekfolk,,
Q19672555,nerd-folk,Q19678100,nerd music,geekfolk,,
Q1754592,nerdcore,Q11401,hip hop music,nerdcore,,
Q1754592,nerdcore,Q19678100,nerd music,nerdcore,,
Q106520965,nerdcore techno,Q851213,electronic dance music,,,nerdcore+techno
Q213572,Neue Deutsche Härte,Q38848,heavy metal,neuedeutscheharte,,
Q213572,Neue Deutsche Härte,Q83270,hard rock,neuedeutscheharte,,
Q213572,Neue Deutsche Härte,Q2743758,music of Germany,neuedeutscheharte,,
Q1362878,Neue Deutsche Todeskunst,,,neuedeutschetodeskunst,,
Q646679,Neue Deutsche Welle,Q3071,punk rock,neuedeutschewelle,,ndw
Q646679,Neue Deutsche Welle,Q11399,rock music,neuedeutschewelle,,ndw
Q646679,Neue Deutsche Welle,Q187760,new wave,neuedeutschewelle,,ndw
Q646679,Neue Deutsche Welle,Q2743758,music of Germany,neuedeutschewelle,,ndw
Q21662779,Neue Musik,Q9730,Western classical music,,,
Q1524296,Neue Volksmusik,,,neuevolksmusik,,
Q15077373,Neues Geistliches Lied,Q37073,pop music,,,
Q15077373,Neues Geistliches Lied,Q856713,Christian hymn,,,
Q967654,neurofunk,Q188994,drum and bass,neurofunk,,
Q18432631,neurohop,Q106514601,glitch hop (EDM),,,
Q7005181,new acoustic music,Q106298881,contemporary folk music,,,
Q213121,new age music,Q373342,popular music,newage,,new+age
Q1890098,new beat,Q372103,electronic body music,newbeat,,new+beat
Q9051042,New Chilean cumbia,Q723418,cumbia,,,
Q3736603,New Complexity,Q207628,musical composition,,,
Q3736603,New Complexity,Q65937946,modern classical,,,
Q3345214,new consonant music,,,,,
Q1982477,New Country,Q83440,country music,,,
Q3053954,new flamenco,Q9764,flamenco,nuevoflamenco,,
Q18278642,new funk,,,,,
Q840065,new jack swing,Q850412,contemporary R&B,newjackswing,,new+jack+swing
Q840065,new jack swing,Q850412,contemporary R&B,newjackswing,,rnb/swing
Q97277483,New Jersey sound,Q20502,house music,,,
Q97277483,New Jersey sound,Q851213,electronic dance music,,,
Q18217098,New Mexico music,Q83440,country music,newmexicomusic,,
Q18217098,New Mexico music,Q203720,rockabilly,newmexicomusic,,
Q18217098,New Mexico music,Q1425111,Western music (country),newmexicomusic,,
Q18217098,New Mexico music,Q18345375,Latin music,newmexicomusic,,
Q11324951,new music,Q37073,pop music,,,
Q516568,New Orleans blues,Q9759,blues,neworleansblues,,
Q516568,New Orleans blues,Q515074,Louisiana blues,neworleansblues,,
Q1982426,New Orleans jazz,,,neworleansjazz,,
Q3658336,New Orleans rhythm and blues,Q45981,rhythm and blues,,,
Q16873176,New Orleans soul,,,,,
Q7010517,New Pop,,,,,
Q1662181,New Primitivism,,,,,
Q2038317,New prog,Q49451,progressive rock,,,
Q1995980,new rave,Q183504,indie rock,newrave,,
Q1995980,new rave,Q2187392,alternative dance,newrave,,
Q597240,New Romantic,Q187760,new wave,newromantic,,
Q4045303,New school hip hop,Q11401,hip hop music,,,
Q2682554,New Venice School,,,,,
Q187760,new wave,Q11399,rock music,newwave,,new+wave
Q646528,new wave music in Yugoslavia,Q187760,new wave,yugoslavnewwave,,
Q1046838,new wave of American heavy metal,,,,,
Q370515,new wave of British heavy metal,Q38848,heavy metal,nwobhm,,
Q370515,new wave of British heavy metal,Q268673,music of the United Kingdom,nwobhm,,
Q1982973,new wave of new wave,,,,,
Q85846779,New wave of traditional heavy metal,,,nwothm,,
Q1811682,New Weird America,,,newweirdamerica,,
Q1991450,New York blues,Q9759,blues,,,
Q1414858,New York death metal,Q483251,death metal,newyorkdeathmetal,,
Q1983116,New York hardcore,Q10922,hardcore punk,nyhc,,
Q25040713,New York soul,,,,,
Q7015151,New Yorkshire,,,,,
Q3785731,New Zealand hip hop,Q11401,hip hop music,,,
Q3785731,New Zealand hip hop,Q6942216,music of New Zealand,,,
